id,name,discr,is-member,is-member-association,call
125713,University of Sfax,organization,False,False,https://api.w3.org/affiliations/125713
110586,Semantic Arts,organization,False,False,https://api.w3.org/affiliations/110586
120167,Firm Ground,organization,False,False,https://api.w3.org/affiliations/120167
95600,Powermapper Software,organization,True,False,https://api.w3.org/affiliations/95600
149880,Kompetenzzentrum Barrierefreiheit Volmarstein,organization,False,False,https://api.w3.org/affiliations/149880
29696,Accessibility Foundation,organization,True,False,https://api.w3.org/affiliations/29696
54484,Humana,organization,False,False,https://api.w3.org/affiliations/54484
99173,University of Montana,organization,False,False,https://api.w3.org/affiliations/99173
141822,Testlio,organization,False,False,https://api.w3.org/affiliations/141822
56814,AccessibilityOz,organization,False,False,https://api.w3.org/affiliations/56814
129110,BECU,organization,False,False,https://api.w3.org/affiliations/129110
72460,Sensus ApS,organization,False,False,https://api.w3.org/affiliations/72460
140407,Australian Department of Home Affairs,organization,False,False,https://api.w3.org/affiliations/140407
121052,Web accessibility tool,organization,False,False,https://api.w3.org/affiliations/121052
117857,Ministry of the Interior and Kingdom Relations,organization,False,False,https://api.w3.org/affiliations/117857
138671,Digita11y Accessible Inc.,organization,False,False,https://api.w3.org/affiliations/138671
123925,Universidade de Lisboa - ULisboa,organization,False,False,https://api.w3.org/affiliations/123925
155056,Silktide,organization,False,False,https://api.w3.org/affiliations/155056
139890,Quansight,organization,False,False,https://api.w3.org/affiliations/139890
126535,ADA Site Compliance,organization,False,False,https://api.w3.org/affiliations/126535
150301,GLAMUS GmbH,organization,False,False,https://api.w3.org/affiliations/150301
124529,Ryerson University,organization,False,False,https://api.w3.org/affiliations/124529
141217,Web Inclusion GmbH,organization,False,False,https://api.w3.org/affiliations/141217
148945,Accessibility Cloud,organization,False,False,https://api.w3.org/affiliations/148945
143453,Total Validator,organization,False,False,https://api.w3.org/affiliations/143453
82756,Océane Consulting,organization,False,False,https://api.w3.org/affiliations/82756
125590,Cigna,organization,False,False,https://api.w3.org/affiliations/125590
71626,URBILOG,organization,False,False,https://api.w3.org/affiliations/71626
62862,Universidad de Alcalá,organization,False,False,https://api.w3.org/affiliations/62862
116728,American Digital Services,organization,False,False,https://api.w3.org/affiliations/116728
101602,Dig Inclusion,organization,False,False,https://api.w3.org/affiliations/101602
114306,sitecx,organization,False,False,https://api.w3.org/affiliations/114306
137400,DNB,organization,False,False,https://api.w3.org/affiliations/137400
116966,City of Deltona,organization,False,False,https://api.w3.org/affiliations/116966
77599,Access42,organization,False,False,https://api.w3.org/affiliations/77599
92025,Bayer CropScience,organization,False,False,https://api.w3.org/affiliations/92025
136273,InstantPost Printers and Scanners Private Limited,organization,False,False,https://api.w3.org/affiliations/136273
103025,Springer Nature,organization,False,False,https://api.w3.org/affiliations/103025
120130,Austrian Research Promotion Agency,organization,False,False,https://api.w3.org/affiliations/120130
51785,University of Limerick,organization,False,False,https://api.w3.org/affiliations/51785
131606,Inqlude IT ApS,organization,False,False,https://api.w3.org/affiliations/131606
136833,Foster Moore,organization,False,False,https://api.w3.org/affiliations/136833
123577,Data Recognition Corp,organization,False,False,https://api.w3.org/affiliations/123577
73407,T-Systems,organization,False,False,https://api.w3.org/affiliations/73407
120276,U.S. Bank,organization,False,False,https://api.w3.org/affiliations/120276
76322,Agency for Public Management and eGovernment (Difi),organization,False,False,https://api.w3.org/affiliations/76322
116479,New York State Office of Information Technology,organization,False,False,https://api.w3.org/affiliations/116479
136226,"adMarketplace, Inc.",organization,False,False,https://api.w3.org/affiliations/136226
62785,"Indian Institute of Technology, Bombay",organization,False,False,https://api.w3.org/affiliations/62785
70109,Gannett Digital,organization,False,False,https://api.w3.org/affiliations/70109
136079,lockr,organization,False,False,https://api.w3.org/affiliations/136079
130563,Dentsu Group Inc.,organization,False,False,https://api.w3.org/affiliations/130563
136041,ID5 Technology ltd,organization,False,False,https://api.w3.org/affiliations/136041
121451,PubMatic,organization,False,False,https://api.w3.org/affiliations/121451
144389,World Federation of Advertisers (WFA),organization,False,False,https://api.w3.org/affiliations/144389
154839,Bertelsmann SE & Co. KGaA,organization,False,False,https://api.w3.org/affiliations/154839
48710,Intuit,organization,False,False,https://api.w3.org/affiliations/48710
58929,University of Arizona,organization,False,False,https://api.w3.org/affiliations/58929
99280,"Roku, Inc.",organization,False,False,https://api.w3.org/affiliations/99280
135961,Jellyfish,organization,False,False,https://api.w3.org/affiliations/135961
134587,MeritB2B,organization,False,False,https://api.w3.org/affiliations/134587
136311,AB180,organization,False,False,https://api.w3.org/affiliations/136311
135834,Jun Group,organization,False,False,https://api.w3.org/affiliations/135834
134182,sn3rd,organization,False,False,https://api.w3.org/affiliations/134182
145215,Stepin Solutions and IT Services,organization,False,False,https://api.w3.org/affiliations/145215
57847,Digital Advertising Alliance,organization,False,False,https://api.w3.org/affiliations/57847
123526,United Internet Media,organization,False,False,https://api.w3.org/affiliations/123526
134658,Lemonade,organization,False,False,https://api.w3.org/affiliations/134658
80285,Pinterest,organization,False,False,https://api.w3.org/affiliations/80285
140113,TRUSTX,organization,False,False,https://api.w3.org/affiliations/140113
54652,Tongji University,organization,False,False,https://api.w3.org/affiliations/54652
103448,Wesleyan University,organization,False,False,https://api.w3.org/affiliations/103448
139606,Surfshark,organization,False,False,https://api.w3.org/affiliations/139606
131682,1Password,organization,False,False,https://api.w3.org/affiliations/131682
142796,Stealth Rocket,organization,False,False,https://api.w3.org/affiliations/142796
151937,Remote Tech LTD,organization,False,False,https://api.w3.org/affiliations/151937
91109,Mídia Consulte,organization,False,False,https://api.w3.org/affiliations/91109
117269,Parity Technologies GmbH,organization,False,False,https://api.w3.org/affiliations/117269
79376,Condé Nast,organization,False,False,https://api.w3.org/affiliations/79376
100086,"TCN, Inc.",organization,False,False,https://api.w3.org/affiliations/100086
79721,Everlane,organization,False,False,https://api.w3.org/affiliations/79721
110637,EGS Sistemas,organization,False,False,https://api.w3.org/affiliations/110637
146383,Infoblox,organization,False,False,https://api.w3.org/affiliations/146383
54719,Globant,organization,False,False,https://api.w3.org/affiliations/54719
100229,Olympic College,organization,False,False,https://api.w3.org/affiliations/100229
81395,Varick Media Management,organization,False,False,https://api.w3.org/affiliations/81395
83720,IOVIO Holding B.V.,organization,False,False,https://api.w3.org/affiliations/83720
107070,Giant Swarm GmbH,organization,False,False,https://api.w3.org/affiliations/107070
63579,University of Pennsylvania,organization,False,False,https://api.w3.org/affiliations/63579
80703,voind,organization,False,False,https://api.w3.org/affiliations/80703
86974,Cogniance,organization,False,False,https://api.w3.org/affiliations/86974
121453,LeewayHertz,organization,False,False,https://api.w3.org/affiliations/121453
123867,PINT,organization,False,False,https://api.w3.org/affiliations/123867
80829,"Stickman Ventures, Inc",organization,False,False,https://api.w3.org/affiliations/80829
80863,Natural Resources Canada,organization,True,False,https://api.w3.org/affiliations/80863
129341,media.net,organization,False,False,https://api.w3.org/affiliations/129341
137728,Evolv Technology Solutions,organization,False,False,https://api.w3.org/affiliations/137728
139280,ChainCliq,organization,False,False,https://api.w3.org/affiliations/139280
39024,SK Telecom,organization,False,False,https://api.w3.org/affiliations/39024
50155,Atlassian,organization,False,False,https://api.w3.org/affiliations/50155
122715,Jivox Corporation,organization,False,False,https://api.w3.org/affiliations/122715
105523,Away Team Software Ltd,organization,False,False,https://api.w3.org/affiliations/105523
104446,gocash.io,organization,False,False,https://api.w3.org/affiliations/104446
86569,Kashori Corporation,organization,False,False,https://api.w3.org/affiliations/86569
90594,ACE Software,organization,False,False,https://api.w3.org/affiliations/90594
103620,Viagenie,organization,False,False,https://api.w3.org/affiliations/103620
84324,Tapify Pty Limited,organization,False,False,https://api.w3.org/affiliations/84324
60555,Wipro Technologies,organization,False,False,https://api.w3.org/affiliations/60555
83955,Capgemini USA,organization,False,False,https://api.w3.org/affiliations/83955
83417,Amden Financial Technology Pty Ltd,organization,False,False,https://api.w3.org/affiliations/83417
83396,IMT Lucca,organization,False,False,https://api.w3.org/affiliations/83396
96661,eBank Ltd,organization,False,False,https://api.w3.org/affiliations/96661
110901,KB Kontrakt,organization,False,False,https://api.w3.org/affiliations/110901
96142,Transwarp,organization,False,False,https://api.w3.org/affiliations/96142
79459,Capital One,organization,False,False,https://api.w3.org/affiliations/79459
109040,"ChainTheory,LLC",organization,False,False,https://api.w3.org/affiliations/109040
62787,Regesta.exe,organization,False,False,https://api.w3.org/affiliations/62787
130471,Renesas Electronics Corporation,organization,False,False,https://api.w3.org/affiliations/130471
135332,"UPWIND TECHNOLOGY, INC.",organization,False,False,https://api.w3.org/affiliations/135332
117376,The Japan Electrical Manufacturers' Association,organization,False,False,https://api.w3.org/affiliations/117376
78847,Uhuru Corporation,organization,False,False,https://api.w3.org/affiliations/78847
72702,The University of Tokyo,organization,False,False,https://api.w3.org/affiliations/72702
48275,Dynatrace LLC,organization,True,False,https://api.w3.org/affiliations/48275
152070,Dash0,organization,False,False,https://api.w3.org/affiliations/152070
61358,Taodyne,organization,False,False,https://api.w3.org/affiliations/61358
85236,Betsson Group,organization,False,False,https://api.w3.org/affiliations/85236
61150,New Dimensional Imageination,organization,False,False,https://api.w3.org/affiliations/61150
153770,"CK Greentech, LLC",organization,False,False,https://api.w3.org/affiliations/153770
89764,SIL International,organization,False,False,https://api.w3.org/affiliations/89764
115415,FRVR Limited,organization,False,False,https://api.w3.org/affiliations/115415
109760,Xiaomi,organization,False,False,https://api.w3.org/affiliations/109760
97591,Airbnb Inc,organization,True,False,https://api.w3.org/affiliations/97591
64203,netease network co.ltd,organization,False,False,https://api.w3.org/affiliations/64203
138555,Ayoba,organization,False,False,https://api.w3.org/affiliations/138555
144502,Zurich japan,organization,False,False,https://api.w3.org/affiliations/144502
138138,MJV,organization,False,False,https://api.w3.org/affiliations/138138
33387,"Ricoh Company, Ltd.",organization,False,False,https://api.w3.org/affiliations/33387
151222,MetaRoom.city,organization,False,False,https://api.w3.org/affiliations/151222
82341,"Letsee, Inc.",organization,False,False,https://api.w3.org/affiliations/82341
89427,Ethershaft,organization,False,False,https://api.w3.org/affiliations/89427
109429,Lamplight Heritage,organization,False,False,https://api.w3.org/affiliations/109429
100636,Blend Media,organization,False,False,https://api.w3.org/affiliations/100636
108439,ONEDiscovery,organization,False,False,https://api.w3.org/affiliations/108439
94406,DTS,organization,False,False,https://api.w3.org/affiliations/94406
109913,University of applied science FHNW,organization,False,False,https://api.w3.org/affiliations/109913
65286,Rice University,organization,False,False,https://api.w3.org/affiliations/65286
145287,"BadCat Design, Inc.",organization,False,False,https://api.w3.org/affiliations/145287
95061,byondata,organization,False,False,https://api.w3.org/affiliations/95061
98458,BROOMX TECHNOLOGIES SL.,organization,False,False,https://api.w3.org/affiliations/98458
53391,HTC Corp.,organization,False,False,https://api.w3.org/affiliations/53391
95566,Hypereal,organization,False,False,https://api.w3.org/affiliations/95566
131470,Public Broadcasting Service,organization,False,False,https://api.w3.org/affiliations/131470
133343,Futurewei Technologies,organization,True,False,https://api.w3.org/affiliations/133343
150691,hassan II university of casablanca,organization,False,False,https://api.w3.org/affiliations/150691
106987,"Magic Leap, Inc.",organization,True,False,https://api.w3.org/affiliations/106987
131450,Inclusive Reality,organization,False,False,https://api.w3.org/affiliations/131450
91055,"SpaceView, Inc",organization,False,False,https://api.w3.org/affiliations/91055
126901,Amptize,organization,False,False,https://api.w3.org/affiliations/126901
96443,Eltel LTD,organization,False,False,https://api.w3.org/affiliations/96443
76095,buildAR,organization,False,False,https://api.w3.org/affiliations/76095
62436,AiCaLA,organization,False,False,https://api.w3.org/affiliations/62436
108109,Squarespace,organization,False,False,https://api.w3.org/affiliations/108109
149929,Lume Creative Technologies,organization,False,False,https://api.w3.org/affiliations/149929
61076,louisiana state university agricultural center,organization,False,False,https://api.w3.org/affiliations/61076
98339,Homely,organization,False,False,https://api.w3.org/affiliations/98339
99156,天津大学,organization,False,False,https://api.w3.org/affiliations/99156
117494,3dRudder,organization,False,False,https://api.w3.org/affiliations/117494
126277,augmntLABS inc.,organization,False,False,https://api.w3.org/affiliations/126277
102756,Institute for Energy Technology,organization,False,False,https://api.w3.org/affiliations/102756
110874,HoloMake,organization,False,False,https://api.w3.org/affiliations/110874
137459,Avrengine Inc.,organization,False,False,https://api.w3.org/affiliations/137459
9925,National Chiao Tung University,organization,False,False,https://api.w3.org/affiliations/9925
156311,Warm Automation,organization,True,False,https://api.w3.org/affiliations/156311
51826,VMware,organization,True,False,https://api.w3.org/affiliations/51826
108079,DIGINEXT,organization,False,False,https://api.w3.org/affiliations/108079
144230,"JAF Labs, Inc.",organization,False,False,https://api.w3.org/affiliations/144230
76925,Ethereum Foundation,organization,True,False,https://api.w3.org/affiliations/76925
93817,"Latency: Zero, LLC",organization,False,False,https://api.w3.org/affiliations/93817
108515,Ation,organization,False,False,https://api.w3.org/affiliations/108515
72987,Viasat,organization,False,False,https://api.w3.org/affiliations/72987
55156,"Groupon, Inc.",organization,False,False,https://api.w3.org/affiliations/55156
100356,Bitmovin,organization,False,False,https://api.w3.org/affiliations/100356
90091,iFixit,organization,False,False,https://api.w3.org/affiliations/90091
9910,George Washington University,organization,False,False,https://api.w3.org/affiliations/9910
124694,InfluxData,organization,False,False,https://api.w3.org/affiliations/124694
157049,Kids Computer Kamp,organization,False,False,https://api.w3.org/affiliations/157049
50526,Ludei,organization,False,False,https://api.w3.org/affiliations/50526
54662,SkillPod Media (Pty) Ltd,organization,False,False,https://api.w3.org/affiliations/54662
50169,Spil Games,organization,False,False,https://api.w3.org/affiliations/50169
103245,Meedan,organization,True,False,https://api.w3.org/affiliations/103245
138935,Bridgit DAO,organization,False,False,https://api.w3.org/affiliations/138935
49273,University of Sheffield,organization,False,False,https://api.w3.org/affiliations/49273
1024,CWI,organization,False,False,https://api.w3.org/affiliations/1024
106397,Cultivate Consulting,organization,False,False,https://api.w3.org/affiliations/106397
98541,FactsMission,organization,False,False,https://api.w3.org/affiliations/98541
110681,CREOpoint,organization,False,False,https://api.w3.org/affiliations/110681
108284,Snopes Media Group,organization,False,False,https://api.w3.org/affiliations/108284
134777,Impact Architects,organization,False,False,https://api.w3.org/affiliations/134777
110205,Truepic Inc.,organization,False,False,https://api.w3.org/affiliations/110205
121267,DeepTrust Alliance,organization,False,False,https://api.w3.org/affiliations/121267
149830,Writable Site LLC,organization,False,False,https://api.w3.org/affiliations/149830
108639,Trust Metrics,organization,False,False,https://api.w3.org/affiliations/108639
115161,Parsons,organization,False,False,https://api.w3.org/affiliations/115161
152715,Tandem Technology Solutions Ltd,organization,False,False,https://api.w3.org/affiliations/152715
123335,Cryptonics,organization,False,False,https://api.w3.org/affiliations/123335
111084,Indonesian Blockchain Network,organization,False,False,https://api.w3.org/affiliations/111084
113851,dlt.nyc,organization,False,False,https://api.w3.org/affiliations/113851
90605,Cambridge Blockchain,organization,False,False,https://api.w3.org/affiliations/90605
116630,Boston Consulting Group,organization,False,False,https://api.w3.org/affiliations/116630
109899,Sphereon,organization,False,False,https://api.w3.org/affiliations/109899
102637,infocert,organization,False,False,https://api.w3.org/affiliations/102637
132029,SheerID,organization,False,False,https://api.w3.org/affiliations/132029
110301,UNIFY Solutions,organization,False,False,https://api.w3.org/affiliations/110301
105912,SelfKey,organization,False,False,https://api.w3.org/affiliations/105912
9994,Royal KPN NV,organization,False,False,https://api.w3.org/affiliations/9994
140393,"Tuum Technologies, Inc.",organization,False,False,https://api.w3.org/affiliations/140393
136725,Credivera,organization,False,False,https://api.w3.org/affiliations/136725
126556,Indeed,organization,True,False,https://api.w3.org/affiliations/126556
110435,Interac Corp,organization,False,False,https://api.w3.org/affiliations/110435
120856,Dock,organization,False,False,https://api.w3.org/affiliations/120856
96256,Australian Government Department of Immigration and Border Protection,organization,False,False,https://api.w3.org/affiliations/96256
138733,Binaria Technologies,organization,False,False,https://api.w3.org/affiliations/138733
131581,SingleStore,organization,False,False,https://api.w3.org/affiliations/131581
67558,JPMorgan Chase & Co.,organization,False,False,https://api.w3.org/affiliations/67558
79986,ZeuSWarE GmbH,organization,False,False,https://api.w3.org/affiliations/79986
80762,Inviso Corporation,organization,False,False,https://api.w3.org/affiliations/80762
118996,Tarides,organization,False,False,https://api.w3.org/affiliations/118996
138211,Strata Identity,organization,False,False,https://api.w3.org/affiliations/138211
84509,Optixa,organization,False,False,https://api.w3.org/affiliations/84509
112773,"DockYard, Inc",organization,False,False,https://api.w3.org/affiliations/112773
136200,Fermyon Technologies,organization,False,False,https://api.w3.org/affiliations/136200
138560,"Cosmonic, Inc.",organization,False,False,https://api.w3.org/affiliations/138560
71904,Ghent University,organization,False,False,https://api.w3.org/affiliations/71904
89490,Fabasoft,organization,True,False,https://api.w3.org/affiliations/89490
154804,Woven By Toyota,organization,False,False,https://api.w3.org/affiliations/154804
38525,imec,organization,True,False,https://api.w3.org/affiliations/38525
62565,Royal Institute of Technology,organization,False,False,https://api.w3.org/affiliations/62565
12390,Siemens AG,organization,True,False,https://api.w3.org/affiliations/12390
68325,The University of Texas at Austin,organization,False,False,https://api.w3.org/affiliations/68325
155762,NovaNet,organization,False,False,https://api.w3.org/affiliations/155762
101246,Dfinity Stiftung,organization,True,False,https://api.w3.org/affiliations/101246
105845,RPM Direct,organization,False,False,https://api.w3.org/affiliations/105845
55841,KAIST,organization,False,False,https://api.w3.org/affiliations/55841
151280,Dylibso,organization,False,False,https://api.w3.org/affiliations/151280
124159,Optimizely,organization,False,False,https://api.w3.org/affiliations/124159
146493,nor²,organization,False,False,https://api.w3.org/affiliations/146493
142862,RecruitCRM,organization,False,False,https://api.w3.org/affiliations/142862
114693,SourceGear,organization,False,False,https://api.w3.org/affiliations/114693
85971,Markforged,organization,False,False,https://api.w3.org/affiliations/85971
121903,Robert Bosch GmbH,organization,True,False,https://api.w3.org/affiliations/121903
57707,"University of California, Berkeley",organization,False,False,https://api.w3.org/affiliations/57707
1210,SAP SE,organization,True,False,https://api.w3.org/affiliations/1210
80920,WorldTicket,organization,False,False,https://api.w3.org/affiliations/80920
102482,F5 Networks,organization,False,False,https://api.w3.org/affiliations/102482
94751,ServPro,organization,False,False,https://api.w3.org/affiliations/94751
147433,Denosaurs,organization,False,False,https://api.w3.org/affiliations/147433
52794,W3C,affiliation,,,https://api.w3.org/affiliations/52794
81106,Kuber Softech Pvt. Ltd.,organization,False,False,https://api.w3.org/affiliations/81106
60927,Serials Solutions (ProQuest),organization,False,False,https://api.w3.org/affiliations/60927
61147,Syngenta Crop Protection AG,organization,False,False,https://api.w3.org/affiliations/61147
60778,Information Architecture Institute,organization,False,False,https://api.w3.org/affiliations/60778
71200,ATD,organization,False,False,https://api.w3.org/affiliations/71200
117310,Saxion University of Applied Sciences,organization,False,False,https://api.w3.org/affiliations/117310
140712,TechMahindra,organization,False,False,https://api.w3.org/affiliations/140712
60942,Walmart GeC,organization,False,False,https://api.w3.org/affiliations/60942
62783,University of São Paulo,organization,False,False,https://api.w3.org/affiliations/62783
60979,Zerobase Inc,organization,False,False,https://api.w3.org/affiliations/60979
120423,Hearst Magazines,organization,False,False,https://api.w3.org/affiliations/120423
60913,"IMECS, LLC",organization,False,False,https://api.w3.org/affiliations/60913
60892,The Progressive Corporation,organization,False,False,https://api.w3.org/affiliations/60892
68332,Laval University,organization,False,False,https://api.w3.org/affiliations/68332
62185,Healthwise,organization,False,False,https://api.w3.org/affiliations/62185
60900,Qualicom Innovations,organization,False,False,https://api.w3.org/affiliations/60900
117258,Adizdesign,organization,False,False,https://api.w3.org/affiliations/117258
62175,Project Vote Smart,organization,False,False,https://api.w3.org/affiliations/62175
90307,Collectrium,organization,False,False,https://api.w3.org/affiliations/90307
148310,Elless Media,organization,False,False,https://api.w3.org/affiliations/148310
63614,Omni Marketing Interactive,organization,False,False,https://api.w3.org/affiliations/63614
53205,Ogilvy & Mather,organization,False,False,https://api.w3.org/affiliations/53205
60910,PROCERGS,organization,False,False,https://api.w3.org/affiliations/60910
48758,University of Milano Bicocca,organization,True,False,https://api.w3.org/affiliations/48758
115904,FortuneTimes Group,organization,False,False,https://api.w3.org/affiliations/115904
1088,Oracle Corporation,organization,True,False,https://api.w3.org/affiliations/1088
38621,"Deque Systems, Inc.",organization,True,False,https://api.w3.org/affiliations/38621
155859,NCR Atleos,organization,False,False,https://api.w3.org/affiliations/155859
68687,TPGi,organization,True,False,https://api.w3.org/affiliations/68687
9832,NCR Voyix,organization,True,False,https://api.w3.org/affiliations/9832
1051,IBM Corporation,organization,True,False,https://api.w3.org/affiliations/1051
34345,Universidad Politécnica de Madrid,organization,True,False,https://api.w3.org/affiliations/34345
71215,Shared Services Canada,organization,False,False,https://api.w3.org/affiliations/71215
81803,Raising the Floor,organization,False,False,https://api.w3.org/affiliations/81803
126338,ZIIOT,organization,True,False,https://api.w3.org/affiliations/126338
143173,"Ant Group Co., Ltd.",organization,True,False,https://api.w3.org/affiliations/143173
44690,Zhejiang University,organization,True,False,https://api.w3.org/affiliations/44690
53821,China Academy of Information and Communications Technology (CAICT),organization,True,False,https://api.w3.org/affiliations/53821
7271,Opera Software AS,organization,False,False,https://api.w3.org/affiliations/7271
66897,University of Essex,organization,False,False,https://api.w3.org/affiliations/66897
108761,Peercraft,organization,False,False,https://api.w3.org/affiliations/108761
111725,ITV,organization,False,False,https://api.w3.org/affiliations/111725
107797,Università di Napoli Federico II,organization,False,False,https://api.w3.org/affiliations/107797
56675,Vienna University of Technology,organization,False,False,https://api.w3.org/affiliations/56675
143212,National Oceanography Centre,organization,False,False,https://api.w3.org/affiliations/143212
135319,Keytrade Bank,organization,False,False,https://api.w3.org/affiliations/135319
58224,Bouvet ASA,organization,False,False,https://api.w3.org/affiliations/58224
114356,Assister Technology Ltd,organization,False,False,https://api.w3.org/affiliations/114356
118770,"Devise Futures, Lda.",organization,False,False,https://api.w3.org/affiliations/118770
138201,Wingify,organization,False,False,https://api.w3.org/affiliations/138201
67693,Association of Musical Electronics Industry (AMEI),organization,False,False,https://api.w3.org/affiliations/67693
131524,FusionAuth,organization,False,False,https://api.w3.org/affiliations/131524
125450,SurveyMonkey Canada Inc.,organization,False,False,https://api.w3.org/affiliations/125450
136929,Kichakato Kizito,organization,False,False,https://api.w3.org/affiliations/136929
150740,GumGum,organization,False,False,https://api.w3.org/affiliations/150740
122291,European Interactive Digital Advertising Alliance,organization,False,False,https://api.w3.org/affiliations/122291
146444,Tidepool,organization,False,False,https://api.w3.org/affiliations/146444
144821,Tremor International,organization,False,False,https://api.w3.org/affiliations/144821
146253,Seedtag,organization,False,False,https://api.w3.org/affiliations/146253
138873,Net at Work GmbH,organization,False,False,https://api.w3.org/affiliations/138873
154935,Authress,organization,False,False,https://api.w3.org/affiliations/154935
80820,Undefined,organization,False,False,https://api.w3.org/affiliations/80820
50279,Nielsen,organization,False,False,https://api.w3.org/affiliations/50279
152551,Pubstack,organization,False,False,https://api.w3.org/affiliations/152551
128481,Index Exchange,organization,False,False,https://api.w3.org/affiliations/128481
144974,Soapbox Communications Ltd,organization,False,False,https://api.w3.org/affiliations/144974
134448,ServiceLink,organization,False,False,https://api.w3.org/affiliations/134448
144904,IDP Educations,organization,False,False,https://api.w3.org/affiliations/144904
121420,Penske Media Corporation,organization,False,False,https://api.w3.org/affiliations/121420
52140,Copenhagen School of Design and Technology,organization,False,False,https://api.w3.org/affiliations/52140
121375,This Is Language LTD,organization,False,False,https://api.w3.org/affiliations/121375
145045,Ozmo,organization,False,False,https://api.w3.org/affiliations/145045
117929,Flerwin Group,organization,False,False,https://api.w3.org/affiliations/117929
122954,Krellian,organization,False,False,https://api.w3.org/affiliations/122954
74012,EVRYTHNG,organization,False,False,https://api.w3.org/affiliations/74012
148210,Mycelion,organization,False,False,https://api.w3.org/affiliations/148210
57252,Baycloud Systems,organization,False,False,https://api.w3.org/affiliations/57252
118506,adafruit,organization,False,False,https://api.w3.org/affiliations/118506
133479,Coop Norge SA,organization,False,False,https://api.w3.org/affiliations/133479
138243,Ministry of Finance of The Netherlands,organization,False,False,https://api.w3.org/affiliations/138243
63329,University of Geneva,organization,False,False,https://api.w3.org/affiliations/63329
138354,Triply,organization,False,False,https://api.w3.org/affiliations/138354
108248,Center For Technology Ethics,organization,False,False,https://api.w3.org/affiliations/108248
156331,University of East London,organization,False,False,https://api.w3.org/affiliations/156331
76471,Department of Defense (US Army),organization,False,False,https://api.w3.org/affiliations/76471
141556,Holopin,organization,True,False,https://api.w3.org/affiliations/141556
152922,XABN,organization,False,False,https://api.w3.org/affiliations/152922
133721,Aliens From The Future Inc.,organization,False,False,https://api.w3.org/affiliations/133721
51381,University of Illinois,organization,True,False,https://api.w3.org/affiliations/51381
130022,VIAcode,organization,False,False,https://api.w3.org/affiliations/130022
127807,eXpertML Ltd,organization,False,False,https://api.w3.org/affiliations/127807
54578,le-tex publishing services GmbH,organization,False,False,https://api.w3.org/affiliations/54578
118930,Staats- und Universitätsbibliothek Hamburg,organization,False,False,https://api.w3.org/affiliations/118930
144728,Hilton,organization,False,False,https://api.w3.org/affiliations/144728
155156,Telsy,organization,False,False,https://api.w3.org/affiliations/155156
41603,Fondazione Bruno Kessler,organization,False,False,https://api.w3.org/affiliations/41603
127285,Dyne.org,organization,False,False,https://api.w3.org/affiliations/127285
157121,Dhamen Information Technology,organization,False,False,https://api.w3.org/affiliations/157121
156116,HeroDevs,organization,False,False,https://api.w3.org/affiliations/156116
118477,OWASP,organization,False,False,https://api.w3.org/affiliations/118477
140151,ASISBUSINESS ECI,organization,False,False,https://api.w3.org/affiliations/140151
57999,Segonquart Studio,organization,False,False,https://api.w3.org/affiliations/57999
146790,CUARTEL GENERAL (EMAD) MINISTERIO DE DEFENSA,organization,False,False,https://api.w3.org/affiliations/146790
51814,Fertta Communications,organization,False,False,https://api.w3.org/affiliations/51814
140275,Frontify,organization,False,False,https://api.w3.org/affiliations/140275
139468,TX Labs,organization,False,False,https://api.w3.org/affiliations/139468
138022,PropertySimple,organization,False,False,https://api.w3.org/affiliations/138022
144795,MongoDB,organization,False,False,https://api.w3.org/affiliations/144795
100913,Disney,organization,False,False,https://api.w3.org/affiliations/100913
133762,Netlify,organization,False,False,https://api.w3.org/affiliations/133762
137840,Ecor Ventures LLC,organization,False,False,https://api.w3.org/affiliations/137840
137777,Zuplo,organization,False,False,https://api.w3.org/affiliations/137777
138764,Drivly Inc,organization,False,False,https://api.w3.org/affiliations/138764
137764,Naviganet di Dario Del Giudice,organization,False,False,https://api.w3.org/affiliations/137764
137814,Azion,organization,False,False,https://api.w3.org/affiliations/137814
158039,Slingshot,organization,False,False,https://api.w3.org/affiliations/158039
152033,Checkatrade,organization,False,False,https://api.w3.org/affiliations/152033
138732,Second State,organization,False,False,https://api.w3.org/affiliations/138732
138711,Prisma,organization,False,False,https://api.w3.org/affiliations/138711
147485,Elide,organization,False,False,https://api.w3.org/affiliations/147485
146885,Distributive,organization,False,False,https://api.w3.org/affiliations/146885
144292,One Beyond,organization,False,False,https://api.w3.org/affiliations/144292
50491,Swinburne University of Technoloy,organization,False,False,https://api.w3.org/affiliations/50491
81690,IFLA International Federation of Library Associations and Institutions,organization,False,False,https://api.w3.org/affiliations/81690
114297,U.S. Access Board,organization,False,False,https://api.w3.org/affiliations/114297
67824,University of Massachusetts Medical School,organization,False,False,https://api.w3.org/affiliations/67824
140697,Centre For Accessibility Australia,organization,True,True,https://api.w3.org/affiliations/140697
66769,Benetech,organization,True,False,https://api.w3.org/affiliations/66769
1027,Royal National Institute of Blind People (RNIB),organization,True,False,https://api.w3.org/affiliations/1027
82751,University of Frankfurt,organization,False,False,https://api.w3.org/affiliations/82751
55238,Insiders Technologies GmbH,organization,False,False,https://api.w3.org/affiliations/55238
64721,Oxford University Press,organization,False,False,https://api.w3.org/affiliations/64721
100948,K  Dictionaries,organization,False,False,https://api.w3.org/affiliations/100948
